artistname,decade
Oi_Polloi,2010
Chaos_UK,1980
Chaos_UK,1990
Chaos_UK,2e3
Willie_Dixon,1950
Willie_Dixon,1960
Willie_Dixon,1970
Willie_Dixon,1980
Willie_Dixon,1990
Willie_Dixon,2e3
Willie_Dixon,2010
The_Prodigy,1990
The_Prodigy,2e3
The_Prodigy,2010
Julie_London,1950
Julie_London,1960
Julie_London,1970
Julie_London,1980
Julie_London,1990
Julie_London,2e3
Julie_London,2010
The_Lounge_Lizards,1980
The_Lounge_Lizards,1990
Nuspirit_Helsinki,1990
Nuspirit_Helsinki,2e3
Skinless,2e3
Skinless,2010
Mike_Watt,1990
Mike_Watt,2e3
Mike_Watt,2010
Marco_Carola,1990
Marco_Carola,2e3
Marco_Carola,2010
Praga_Khan,1990
Praga_Khan,2e3
Praga_Khan,2010
God_Forbid,1990
God_Forbid,2e3
God_Forbid,2010
Lincoln_Brewster,1990
Lincoln_Brewster,2e3
Lincoln_Brewster,2010
Daniel_Bedingfield,2e3
Daniel_Bedingfield,2010
Brad_Fiedel,1980
Brad_Fiedel,1990
Brad_Fiedel,2e3
Brad_Fiedel,2010
Drupi,1970
Drupi,1980
Drupi,1990
Drupi,2e3
Richie_Spice,2e3
Richie_Spice,2010
Junior_Kelly,2e3
Junior_Kelly,2010
Mason_Jennings,1990
Mason_Jennings,2e3
Mason_Jennings,2010
The_Bluetones,1990
The_Bluetones,2e3
The_Bluetones,2010
Bukka_White,1930
Bukka_White,1940
Bukka_White,1950
Bukka_White,1960
Bukka_White,1970
Bukka_White,1980
Bukka_White,1990
Bukka_White,2e3
The_Sounds,2e3
The_Sounds,2010
The_Cooper_Temple_Clause,2e3
Assorted_Jelly_Beans,1990
Lux_Occulta,1990
Lux_Occulta,2e3
Lux_Occulta,2010
Da_Buzz,2e3
Håkan_Hellström,2e3
Håkan_Hellström,2010
Syl_Johnson,1960
Syl_Johnson,1970
Syl_Johnson,1980
Syl_Johnson,1990
Syl_Johnson,2e3
Syl_Johnson,2010
Cliff_Edwards,1920
Cliff_Edwards,1930
Cliff_Edwards,1940
Cliff_Edwards,1950
Cliff_Edwards,1960
Cliff_Edwards,1970
Cliff_Edwards,1980
Cliff_Edwards,1990
Los_Rodríguez,1990
Los_Rodríguez,2e3
Jeremy_Soule,1990
Jeremy_Soule,2e3
Jeremy_Soule,2010
Heaven_Shall_Burn,1990
Heaven_Shall_Burn,2e3
Heaven_Shall_Burn,2010
Superjoint_Ritual,2e3
Superjoint_Ritual,2010
The_Chordettes,1950
The_Chordettes,1960
The_Chordettes,1970
The_Chordettes,1980
The_Chordettes,1990
The_Chordettes,2e3
The_Chordettes,2010
Thurston_Harris,1950
Dale_Hawkins,1950
Dale_Hawkins,1960
Dale_Hawkins,1970
Dale_Hawkins,1980
Dale_Hawkins,1990
Dale_Hawkins,2e3
Larry_Williams,1950
Larry_Williams,1960
Larry_Williams,1970
Larry_Williams,1980
Larry_Williams,1990
Larry_Williams,2e3
Meredith_Monk,1970
Meredith_Monk,1980
Meredith_Monk,1990
Meredith_Monk,2e3
Meredith_Monk,2010
At_Vance,1990
At_Vance,2e3
At_Vance,2010
Stereomud,2e3
Al_Jolson,1910
Al_Jolson,1920
Al_Jolson,1930
Al_Jolson,1940
Al_Jolson,1950
Al_Jolson,1960
Al_Jolson,1970
Al_Jolson,1980
Al_Jolson,1990
Al_Jolson,2e3
Vic_Chesnutt,1990
Vic_Chesnutt,2e3
Eddie_Palmieri,1960
Eddie_Palmieri,1970
Eddie_Palmieri,1980
Eddie_Palmieri,1990
Eddie_Palmieri,2e3
Bang_Gang,1990
Bang_Gang,2e3
Bang_Gang,2010
Alan_Stivell,1970
Alan_Stivell,1980
Alan_Stivell,1990
Alan_Stivell,2e3
Alan_Stivell,2010
The_Danse_Society,1980
The_Danse_Society,1990
The_Danse_Society,2e3
The_Danse_Society,2010
Limbonic_Art,1990
Limbonic_Art,2e3
Limbonic_Art,2010
Zyklon,2e3
Zyklon,2010
Ugly_Casanova,2e3
Ugly_Casanova,2010
Mr._Lif,1990
Mr._Lif,2e3
Mr._Lif,2010
David_Bisbal,2e3
David_Bisbal,2010
Timbalada,1990
Timbalada,2e3
Roy_Hargrove,1990
Roy_Hargrove,2e3
Peabo_Bryson,1970
Peabo_Bryson,1980
Peabo_Bryson,1990
Peabo_Bryson,2e3
The_Crystals,1960
The_Crystals,1970
The_Crystals,1980
The_Crystals,1990
The_Crystals,2e3
The_Crystals,2010
Loudon_Wainwright_III,1970
Loudon_Wainwright_III,1980
Loudon_Wainwright_III,1990
Loudon_Wainwright_III,2e3
Loudon_Wainwright_III,2010
Chris_Tomlin,1990
Chris_Tomlin,2e3
Chris_Tomlin,2010
Icon_of_Coil,2e3
Icon_of_Coil,2010
Mireille_Mathieu,1960
Mireille_Mathieu,1970
Mireille_Mathieu,1980
Mireille_Mathieu,1990
Mireille_Mathieu,2e3
Mireille_Mathieu,2010
Sylvie_Vartan,1960
Sylvie_Vartan,1970
Sylvie_Vartan,1980
Sylvie_Vartan,1990
Sylvie_Vartan,2e3
Sylvie_Vartan,2010
The_Move,1960
The_Move,1970
The_Move,1980
The_Move,1990
The_Move,2e3
The_Move,2010
Victor_Wooten,1990
Victor_Wooten,2e3
Victor_Wooten,2010
Yma_Sumac,1950
Yma_Sumac,1960
Yma_Sumac,1970
Yma_Sumac,1980
Yma_Sumac,1990
Yma_Sumac,2e3
Yma_Sumac,2010
The_Handsome_Family,1990
The_Handsome_Family,2e3
The_Handsome_Family,2010
Mindless_Self_Indulgence,1990
Mindless_Self_Indulgence,2e3
Mindless_Self_Indulgence,2010
Drexciya,1990
Drexciya,2e3
Drexciya,2010
Antonello_Venditti,1970
Antonello_Venditti,1980
Antonello_Venditti,1990
Antonello_Venditti,2e3
Antonello_Venditti,2010
Patrice_Rushen,1970
Patrice_Rushen,1980
Patrice_Rushen,1990
Patrice_Rushen,2e3
Patrice_Rushen,2010
Jah_Cure,2e3
Jah_Cure,2010
Cave_In,1990
Cave_In,2e3
Cave_In,2010
The_Teardrop_Explodes,1970
The_Teardrop_Explodes,1980
The_Teardrop_Explodes,1990
The_Teardrop_Explodes,2e3
The_Teardrop_Explodes,2010
Tubeway_Army,1970
Tubeway_Army,1980
Tubeway_Army,1990
Tubeway_Army,2e3
Tubeway_Army,2010
Vice_Squad,1980
Vice_Squad,1990
Vice_Squad,2e3
Vice_Squad,2010
Daryl_Hall,1980
Daryl_Hall,1990
Daryl_Hall,2e3
Daryl_Hall,2010
Fad_Gadget,1970
Fad_Gadget,1980
Fad_Gadget,1990
Fad_Gadget,2e3
Junkie_XL,1990
Junkie_XL,2e3
Junkie_XL,2010
Carlos_Gardel,1930
Carlos_Gardel,1940
Carlos_Gardel,1950
Carlos_Gardel,1960
Carlos_Gardel,1970
Carlos_Gardel,1980
Carlos_Gardel,1990
Carlos_Gardel,2e3
Carlos_Gardel,2010
Spiritual_Beggars,1990
Spiritual_Beggars,2e3
Spiritual_Beggars,2010
Billie_Ray_Martin,1990
Billie_Ray_Martin,2e3
Billie_Ray_Martin,2010
The_Monks,1960
The_Monks,1970
The_Monks,1980
The_Monks,1990
The_Monks,2e3
Martika,1980
Martika,1990
Martika,2e3
Rotary_Connection,1960
Rotary_Connection,1970
Rotary_Connection,1980
Rotary_Connection,1990
Rotary_Connection,2e3
The_Reindeer_Section,2e3
The_Vaselines,1980
The_Vaselines,1990
The_Vaselines,2e3
The_Vaselines,2010
Edyta_Górniak,1990
Edyta_Górniak,2e3
Edyta_Górniak,2010
Miss_Kittin,2e3
Miss_Kittin,2010
Avril_Lavigne,2e3
Avril_Lavigne,2010
Matt_Bianco,1980
Matt_Bianco,1990
Matt_Bianco,2e3
Matt_Bianco,2010
Darryl_Worley,2e3
Darryl_Worley,2010
Bugge_Wesseltoft,1990
Bugge_Wesseltoft,2e3
Bugge_Wesseltoft,2010
Panteón_Rococó,1990
Panteón_Rococó,2e3
Panteón_Rococó,2010
Dying_Fetus,1990
Dying_Fetus,2e3
Dying_Fetus,2010
Inon_Zur,2e3
Inon_Zur,2010
Rose_Tattoo,1970
Rose_Tattoo,1980
Rose_Tattoo,1990
Rose_Tattoo,2e3
Marco_V,1990
Marco_V,2e3
Marco_V,2010
Kathryn_Williams,1990
Kathryn_Williams,2e3
Kathryn_Williams,2010
Venetian_Snares,1990
Venetian_Snares,2e3
Venetian_Snares,2010
Joe_Dassin,1960
Joe_Dassin,1970
Joe_Dassin,1980
Joe_Dassin,1990
Joe_Dassin,2e3
Joe_Dassin,2010
John_Debney,1990
John_Debney,2e3
John_Debney,2010
Neko_Case,2e3
Neko_Case,2010
Jaga_Jazzist,1990
Jaga_Jazzist,2e3
Jaga_Jazzist,2010
Graveland,1990
Graveland,2e3
Graveland,2010
Londonbeat,1980
Londonbeat,1990
Londonbeat,2e3
Rino_Gaetano,1970
Rino_Gaetano,1980
Rino_Gaetano,1990
Rino_Gaetano,2e3
Rino_Gaetano,2010
Schandmaul,1990
Schandmaul,2e3
Schandmaul,2010
Dream_Evil,2e3
Dream_Evil,2010
Dead_Poetic,2e3
3rd_Strike,2e3
José_Feliciano,1960
José_Feliciano,1970
José_Feliciano,1980
José_Feliciano,1990
José_Feliciano,2e3
Junior_Senior,2e3
Junior_Senior,2010
Jamelia,2e3
Graham_Coxon,1990
Graham_Coxon,2e3
Graham_Coxon,2010
Clyde_McPhatter,1950
Clyde_McPhatter,1960
Clyde_McPhatter,1970
Clyde_McPhatter,1980
Clyde_McPhatter,1990
Roupa_Nova,1980
Roupa_Nova,1990
Roupa_Nova,2e3
Roupa_Nova,2010
Kenny_Dorham,1950
Kenny_Dorham,1960
Kenny_Dorham,1970
Kenny_Dorham,1980
Kenny_Dorham,1990
Kenny_Dorham,2e3
Kenny_Dorham,2010
Stephin_Merritt,2e3
Stephin_Merritt,2010
Bebo_Norman,1990
Bebo_Norman,2e3
Bebo_Norman,2010
Ibrahim_Ferrer,1990
Ibrahim_Ferrer,2e3
Ledisi,2e3
Ledisi,2010
Xmal_Deutschland,1980
Skeletal_Family,1980
Skeletal_Family,1990
Skeletal_Family,2e3
Skeletal_Family,2010
Suzy_Bogguss,1980
Suzy_Bogguss,1990
Suzy_Bogguss,2e3
Suzy_Bogguss,2010
Tullycraft,1990
Tullycraft,2e3
Tullycraft,2010
Irma_Thomas,1960
Irma_Thomas,1970
Irma_Thomas,1980
Irma_Thomas,1990
Irma_Thomas,2e3
Irma_Thomas,2010
Cliff_Martinez,1980
Cliff_Martinez,1990
Cliff_Martinez,2e3
Cliff_Martinez,2010
Andrew_Hill,1960
Andrew_Hill,1970
Andrew_Hill,1980
Andrew_Hill,1990
Andrew_Hill,2e3
Andrew_Hill,2010
Rubén_Blades,1970
Rubén_Blades,1980
Rubén_Blades,1990
Rubén_Blades,2e3
Tommy_Lee,2e3
Erase_Errata,2e3
Erase_Errata,2010
Rob_Dougan,1990
Rob_Dougan,2e3
Rob_Dougan,2010
Mari_Boine,1980
Mari_Boine,1990
Mari_Boine,2e3
Mari_Boine,2010
Sharks_Keep_Moving,1990
Sharks_Keep_Moving,2e3
Liz_Carroll,1990
Liz_Carroll,2e3
Liz_Carroll,2010
Janis_Ian,1960
Janis_Ian,1970
Janis_Ian,1980
Janis_Ian,1990
Janis_Ian,2e3
Janis_Ian,2010
Mike_Doughty,2e3
Mike_Doughty,2010
Dave_Alvin,1980
Dave_Alvin,1990
Dave_Alvin,2e3
Dave_Alvin,2010
Gorilla_Biscuits,1980
Gorilla_Biscuits,1990
Gorilla_Biscuits,2e3
Gorilla_Biscuits,2010
Glen_Phillips,2e3
Glen_Phillips,2010
Billy_Eckstine,1940
Billy_Eckstine,1950
Billy_Eckstine,1960
Billy_Eckstine,1970
Billy_Eckstine,1980
Billy_Eckstine,1990
Billy_Eckstine,2e3
Billy_Eckstine,2010
Tom_T._Hall,1960
Tom_T._Hall,1970
Tom_T._Hall,1980
Tom_T._Hall,1990
Tom_T._Hall,2e3
Tom_T._Hall,2010
Juanes,2e3
Juanes,2010
DJ_Antoine,2e3
DJ_Antoine,2010
Cross_Canadian_Ragweed,1990
Cross_Canadian_Ragweed,2e3
Ringo_Starr,1970
Ringo_Starr,1980
Ringo_Starr,1990
Ringo_Starr,2e3
Ringo_Starr,2010
Junior_Jack,1990
Junior_Jack,2e3
Bobbie_Gentry,1960
Bobbie_Gentry,1970
Bobbie_Gentry,1980
Bobbie_Gentry,1990
Bobbie_Gentry,2e3
Bobbie_Gentry,2010
Against_Me!,1990
Against_Me!,2e3
Against_Me!,2010
DJ_Screw,1990
DJ_Screw,2e3
DJ_Screw,2010
Tenpole_Tudor,1980
Tenpole_Tudor,1990
Tenpole_Tudor,2e3
Kaliber_44,1990
Kaliber_44,2e3
Kaliber_44,2010
His_Name_Is_Alive,1990
His_Name_Is_Alive,2e3
His_Name_Is_Alive,2010
Phil_Vassar,2e3
Phil_Vassar,2010
Beborn_Beton,1990
Beborn_Beton,2e3
Beborn_Beton,2010
Rowland_S._Howard,1990
Rowland_S._Howard,2e3
Sick_Puppies,2e3
Sick_Puppies,2010
RJD2,2e3
RJD2,2010
My_Chemical_Romance,2e3
My_Chemical_Romance,2010
Labi_Siffre,1970
Labi_Siffre,1980
Labi_Siffre,1990
Labi_Siffre,2e3
Spice_1,1990
Spice_1,2e3
Spice_1,2010
The_Coral,2e3
The_Coral,2010
Lou_Christie,1960
Lou_Christie,1970
Lou_Christie,1980
Lou_Christie,1990
Lou_Christie,2e3
Terje_Rypdal,1960
Terje_Rypdal,1970
Terje_Rypdal,1980
Terje_Rypdal,1990
Terje_Rypdal,2e3
Terje_Rypdal,2010
The_Bothy_Band,1970
The_Bothy_Band,1980
The_Bothy_Band,1990
The_Bothy_Band,2e3
Amon_Düül_II,1960
Amon_Düül_II,1970
Amon_Düül_II,1980
Amon_Düül_II,1990
Amon_Düül_II,2e3
Amon_Düül_II,2010
Fats_Waller,1920
Fats_Waller,1930
Fats_Waller,1940
Fats_Waller,1950
Fats_Waller,1960
Fats_Waller,1970
Fats_Waller,1980
Fats_Waller,1990
Fats_Waller,2e3
Fats_Waller,2010
Outlandish,2e3
Outlandish,2010
Backyard_Babies,1990
Backyard_Babies,2e3
Backyard_Babies,2010
The_Only_Ones,1970
The_Only_Ones,1980
The_Only_Ones,1990
The_Only_Ones,2e3
Nina_Nastasia,2e3
Nina_Nastasia,2010
Bettye_LaVette,1960
Bettye_LaVette,1970
Bettye_LaVette,1980
Bettye_LaVette,1990
Bettye_LaVette,2e3
Bettye_LaVette,2010
Mink_DeVille,1970
Mink_DeVille,1980
Mink_DeVille,1990
Mink_DeVille,2e3
Mink_DeVille,2010
My_Morning_Jacket,1990
My_Morning_Jacket,2e3
My_Morning_Jacket,2010
The_Miracles,1950
The_Miracles,1960
The_Miracles,1970
The_Miracles,1980
The_Miracles,1990
The_Miracles,2e3
The_Miracles,2010
Gianluca_Grignani,1990
Gianluca_Grignani,2e3
Gianluca_Grignani,2010
Aquagen,1990
Aquagen,2e3
Maria_Mena,2e3
Maria_Mena,2010
Pastora_Soler,1990
Pastora_Soler,2e3
Pastora_Soler,2010
Carlos_Baute,1990
Carlos_Baute,2e3
Carlos_Baute,2010
Jerry_Butler,1960
Jerry_Butler,1970
Jerry_Butler,1980
Jerry_Butler,1990
Jerry_Butler,2e3
Clifton_Chenier,1960
Clifton_Chenier,1970
Clifton_Chenier,1980
Clifton_Chenier,1990
Clifton_Chenier,2e3
Thergothon,1990
Thergothon,2e3
Thergothon,2010
The_Kingston_Trio,1950
The_Kingston_Trio,1960
The_Kingston_Trio,1970
The_Kingston_Trio,1980
The_Kingston_Trio,1990
The_Kingston_Trio,2e3
Amerie,2e3
James_P._Johnson,1980
James_P._Johnson,1990
James_P._Johnson,2e3
Bénabar,2e3
Bénabar,2010
Ms._Dynamite,2e3
Ms._Dynamite,2010
Khia,2e3
Khia,2010
Styles_P,2e3
Styles_P,2010
Kid_Abelha,1980
Kid_Abelha,1990
Kid_Abelha,2e3
Kid_Abelha,2010
Ira!,1980
Ira!,1990
Ira!,2e3
Lulu_Santos,1980
Lulu_Santos,1990
Lulu_Santos,2e3
Lulu_Santos,2010
Guilherme_Arantes,1970
Guilherme_Arantes,1980
Guilherme_Arantes,1990
Guilherme_Arantes,2e3
Guilherme_Arantes,2010
Spiller,1990
Spiller,2e3
Spiller,2010
João_Gilberto,1950
João_Gilberto,1960
João_Gilberto,1970
João_Gilberto,1980
João_Gilberto,1990
João_Gilberto,2e3
João_Gilberto,2010
Acid_House_Kings,1990
Acid_House_Kings,2e3
Acid_House_Kings,2010
Sébastien_Tellier,2e3
Sébastien_Tellier,2010
I_Am_Kloot,1990
I_Am_Kloot,2e3
I_Am_Kloot,2010
Jimmy_McGriff,1960
Jimmy_McGriff,1970
Jimmy_McGriff,1980
Jimmy_McGriff,1990
Jimmy_McGriff,2e3
Jimmy_McGriff,2010
Townes_Van_Zandt,1960
Townes_Van_Zandt,1970
Townes_Van_Zandt,1980
Townes_Van_Zandt,1990
Townes_Van_Zandt,2e3
Townes_Van_Zandt,2010
Kool_G_Rap,1990
Kool_G_Rap,2e3
Kool_G_Rap,2010
Cutty_Ranks,1990
Cutty_Ranks,2e3
Cutty_Ranks,2010
Lady_Saw,1990
Lady_Saw,2e3
Lady_Saw,2010
The_Cookies,1960
The_Cookies,1970
The_Cookies,1980
The_Cookies,1990
The_Cookies,2e3
Dee_Dee_Sharp,1960
Dee_Dee_Sharp,1970
Dee_Dee_Sharp,1980
Dee_Dee_Sharp,1990
Dee_Dee_Sharp,2e3
Dee_Dee_Sharp,2010
John_Powell,1990
John_Powell,2e3
John_Powell,2010
Texas_Is_the_Reason,1990
Texas_Is_the_Reason,2e3
Texas_Is_the_Reason,2010
The_Ronettes,1960
The_Ronettes,1970
The_Ronettes,1980
The_Ronettes,1990
The_Ronettes,2e3
The_Ronettes,2010
Charley_Patton,1920
Charley_Patton,1930
Charley_Patton,1940
Charley_Patton,1950
Charley_Patton,1960
Charley_Patton,1970
Charley_Patton,1980
Charley_Patton,1990
Charley_Patton,2e3
Charley_Patton,2010
Tenor_Saw,1980
Tenor_Saw,1990
Tenor_Saw,2e3
Barrington_Levy,1970
Barrington_Levy,1980
Barrington_Levy,1990
Barrington_Levy,2e3
Barrington_Levy,2010
Agalloch,1990
Agalloch,2e3
Agalloch,2010
Solefald,1990
Solefald,2e3
Solefald,2010
Joe_Nichols,1990
Joe_Nichols,2e3
Joe_Nichols,2010
Hanoi_Rocks,1980
Hanoi_Rocks,1990
Hanoi_Rocks,2e3
Hanoi_Rocks,2010
The_Penguins,1950
The_Penguins,1960
The_Penguins,1970
The_Penguins,1980
The_Penguins,1990
Cut_Chemist,2e3
Cut_Chemist,2010
Tiefschwarz,2e3
Tiefschwarz,2010
The_Nation_of_Ulysses,1990
The_Nation_of_Ulysses,2e3
Youth_Group,1990
Youth_Group,2e3
Shai_Hulud,1990
Shai_Hulud,2e3
Shai_Hulud,2010
Brendan_Benson,1990
Brendan_Benson,2e3
Brendan_Benson,2010
Twista,1990
Twista,2e3
Twista,2010
Nelson_Gonçalves,1990
Nelson_Gonçalves,2e3
KJ-52,2e3
KJ-52,2010
Richie_Hawtin,1990
Richie_Hawtin,2e3
Richie_Hawtin,2010
Eighteen_Visions,1990
Eighteen_Visions,2e3
Audiovent,1990
Audiovent,2e3
Voo_Voo,1980
Voo_Voo,1990
Voo_Voo,2e3
Voo_Voo,2010
Sertab_Erener,1990
Sertab_Erener,2e3
Sertab_Erener,2010
Martin_Solveig,2e3
Martin_Solveig,2010
Tegan_and_Sara,1990
Tegan_and_Sara,2e3
Tegan_and_Sara,2010
Luther_Allison,1970
Luther_Allison,1980
Luther_Allison,1990
Luther_Allison,2e3
Lacrimas_Profundere,1990
Lacrimas_Profundere,2e3
Lacrimas_Profundere,2010
Dezerter,1980
Dezerter,1990
Dezerter,2e3
Dezerter,2010
Plastic_Bertrand,1970
Plastic_Bertrand,1980
Plastic_Bertrand,1990
Plastic_Bertrand,2e3
Plastic_Bertrand,2010
Ralph_McTell,1960
Ralph_McTell,1970
Ralph_McTell,1980
Ralph_McTell,1990
Ralph_McTell,2e3
Ralph_McTell,2010
Goombay_Dance_Band,1970
Goombay_Dance_Band,1980
Goombay_Dance_Band,1990
Goombay_Dance_Band,2e3
Tony_Christie,1970
Tony_Christie,1980
Tony_Christie,1990
Tony_Christie,2e3
36_Crazyfists,1990
36_Crazyfists,2e3
36_Crazyfists,2010
Planet_Hemp,1990
Planet_Hemp,2e3
Planet_Hemp,2010
Frank_Duval,1980
Frank_Duval,1990
Frank_Duval,2e3
Special_Ed,1980
Special_Ed,1990
Special_Ed,2e3
Clipse,1990
Clipse,2e3
Triumvirat,1970
Triumvirat,1980
Triumvirat,1990
Triumvirat,2e3
Triumvirat,2010
Seether,2e3
Seether,2010
Raphael_Saadiq,2e3
Raphael_Saadiq,2010
Johnny_Clarke,1970
Johnny_Clarke,1980
Johnny_Clarke,1990
Johnny_Clarke,2e3
Johnny_Clarke,2010
Chico_DeBarge,1990
Chico_DeBarge,2e3
Tift_Merritt,2e3
Tift_Merritt,2010
Moony,2e3
Sigue_Sigue_Sputnik,1980
Sigue_Sigue_Sputnik,1990
Sigue_Sigue_Sputnik,2e3
Sigue_Sigue_Sputnik,2010
Ivete_Sangalo,1990
Ivete_Sangalo,2e3
Ivete_Sangalo,2010
Otep,2e3
Otep,2010
The_Three_Degrees,1970
The_Three_Degrees,1980
The_Three_Degrees,1990
The_Three_Degrees,2e3
The_Three_Degrees,2010
Megaherz,1990
Megaherz,2e3
Megaherz,2010
Hurriganes,1970
Hurriganes,1980
Hurriganes,1990
Hurriganes,2e3
Hurriganes,2010
The_Be_Good_Tanyas,2e3
The_Be_Good_Tanyas,2010
DJ_Sammy,1990
DJ_Sammy,2e3
Carbon_Leaf,1990
Carbon_Leaf,2e3
Carbon_Leaf,2010
Damian_Marley,1990
Damian_Marley,2e3
Damian_Marley,2010
The_Fuzztones,1980
The_Fuzztones,1990
The_Fuzztones,2e3
Stuck_Mojo,1990
Stuck_Mojo,2e3
Stuck_Mojo,2010
Stan_Kenton,1950
Stan_Kenton,1960
Stan_Kenton,1970
Stan_Kenton,1980
Stan_Kenton,1990
Stan_Kenton,2e3
Layo_&_Bushwacka!,1990
Layo_&_Bushwacka!,2e3
Layo_&_Bushwacka!,2010
Ray_Davies,1990
Ray_Davies,2e3
Ray_Davies,2010
Kirsty_Hawkshaw,1990
Kirsty_Hawkshaw,2e3
The_Crüxshadows,1990
The_Crüxshadows,2e3
The_Crüxshadows,2010
Big_Daddy_Kane,1980
Big_Daddy_Kane,1990
Big_Daddy_Kane,2e3
Common_Rider,1990
Common_Rider,2e3
Jason_Donovan,1980
Jason_Donovan,1990
Jason_Donovan,2e3
Jason_Donovan,2010
Hollenthon,1990
Hollenthon,2e3
The_Starting_Line,2e3
The_Starting_Line,2010
The_Music,2e3
The_Music,2010
Armin_van_Buuren,1990
Armin_van_Buuren,2e3
Armin_van_Buuren,2010
Breaking_Benjamin,2e3
Breaking_Benjamin,2010
Rise_Against,2e3
Rise_Against,2010
Grant-Lee_Phillips,1990
Grant-Lee_Phillips,2e3
Grant-Lee_Phillips,2010
Alice_Coltrane,1960
Alice_Coltrane,1970
Alice_Coltrane,1980
Alice_Coltrane,1990
Alice_Coltrane,2e3
Alice_Coltrane,2010
Fat_Jon,2e3
Big_Mama_Thornton,1950
Big_Mama_Thornton,1960
Big_Mama_Thornton,1970
Big_Mama_Thornton,1980
Big_Mama_Thornton,1990
Big_Mama_Thornton,2e3
Big_Mama_Thornton,2010
12_Stones,2e3
12_Stones,2010
8Ball_&_MJG,1990
8Ball_&_MJG,2e3
8Ball_&_MJG,2010
Enon,1990
Enon,2e3
Beachwood_Sparks,2e3
Beachwood_Sparks,2010
The_Walker_Brothers,1960
The_Walker_Brothers,1970
The_Walker_Brothers,1980
The_Walker_Brothers,1990
The_Walker_Brothers,2e3
The_Tornados,1960
The_Tornados,1970
The_Tornados,1980
The_Tornados,1990
The_Tornados,2e3
Spagna,1970
Spagna,1980
Spagna,1990
Spagna,2e3
Spagna,2010
Soul_Position,2e3
Tygers_of_Pan_Tang,1980
Tygers_of_Pan_Tang,1990
Tygers_of_Pan_Tang,2e3
Tygers_of_Pan_Tang,2010
A_Whisper_in_the_Noise,2e3
A_Whisper_in_the_Noise,2010
Czesław_Niemen,1960
Czesław_Niemen,1970
Czesław_Niemen,1980
Czesław_Niemen,1990
Czesław_Niemen,2e3
Ying_Yang_Twins,2e3
Röyksopp,1990
Röyksopp,2e3
Röyksopp,2010
The_Notting_Hillbillies,1990
The_Buckinghams,1960
The_Buckinghams,1970
The_Buckinghams,1980
The_Buckinghams,1990
The_Buckinghams,2e3
Teddy_Thompson,2e3
Teddy_Thompson,2010
GG_Allin,1980
GG_Allin,1990
GG_Allin,2e3
Reagan_Youth,1980
Reagan_Youth,1990
Reagan_Youth,2e3
Swayzak,1990
Swayzak,2e3
The_Used,2e3
The_Used,2010
The_Hope_Conspiracy,2e3
Devin_the_Dude,1990
Devin_the_Dude,2e3
Devin_the_Dude,2010
DJ_Fresh,2e3
DJ_Fresh,2010
Alvin_Lee,1970
Alvin_Lee,1980
Alvin_Lee,1990
Alvin_Lee,2e3
Alvin_Lee,2010
Damien_Jurado,1990
Damien_Jurado,2e3
Damien_Jurado,2010
Acid_Drinkers,1990
Acid_Drinkers,2e3
Acid_Drinkers,2010
Porter_Wagoner,1950
Porter_Wagoner,1960
Porter_Wagoner,1970
Porter_Wagoner,1980
Porter_Wagoner,1990
Porter_Wagoner,2e3
Porter_Wagoner,2010
Joan_Manuel_Serrat,1960
Joan_Manuel_Serrat,1970
Joan_Manuel_Serrat,1980
Joan_Manuel_Serrat,1990
Joan_Manuel_Serrat,2e3
Joan_Manuel_Serrat,2010
Butch_Walker,2e3
Butch_Walker,2010
Hot_Hot_Heat,2e3
Hot_Hot_Heat,2010
Hopesfall,1990
Hopesfall,2e3
Jon_Hopkins,2e3
Jon_Hopkins,2010
Murderdolls,2e3
Murderdolls,2010
Linval_Thompson,1970
Linval_Thompson,1980
Linval_Thompson,1990
Linval_Thompson,2e3
Linval_Thompson,2010
Paul_Baloche,1990
Paul_Baloche,2e3
Paul_Baloche,2010
Alabama_Thunderpussy,1990
Alabama_Thunderpussy,2e3
Sear_Bliss,1990
Sear_Bliss,2e3
Sear_Bliss,2010
Jaydee,1990
Jaydee,2e3
Earshot,2e3
Earshot,2010
The_Decemberists,2e3
The_Decemberists,2010
Lee_Hazlewood,1960
Lee_Hazlewood,1970
Lee_Hazlewood,1980
Lee_Hazlewood,1990
Lee_Hazlewood,2e3
Lee_Hazlewood,2010
The_Manhattans,1970
The_Manhattans,1980
The_Manhattans,1990
The_Manhattans,2e3
Gov't_Mule,1990
Gov't_Mule,2e3
Gov't_Mule,2010
Lazlo_Bane,1990
Lazlo_Bane,2e3
Masters_of_Reality,1980
Masters_of_Reality,1990
Masters_of_Reality,2e3
Phats_&_Small,1990
Phats_&_Small,2e3
Minus_the_Bear,2e3
Minus_the_Bear,2010
Darkane,1990
Darkane,2e3
Darkane,2010
Yusef_Lateef,1950
Yusef_Lateef,1960
Yusef_Lateef,1970
Yusef_Lateef,1980
Yusef_Lateef,1990
Yusef_Lateef,2e3
Yusef_Lateef,2010
Kevin_Fowler,1990
Kevin_Fowler,2e3
Kevin_Fowler,2010
The_Datsuns,2e3
The_Datsuns,2010
Kris_Delmhorst,1990
Kris_Delmhorst,2e3
Kris_Delmhorst,2010
Gregg_Allman,1970
Gregg_Allman,1980
Gregg_Allman,1990
Gregg_Allman,2e3
Gregg_Allman,2010
Biffy_Clyro,1990
Biffy_Clyro,2e3
Biffy_Clyro,2010
